3.192948519199493527e-18,6.878196590293471160e-23,3.064066981328893376e-23,1.909268014065265576e-23,1.364926481263379671e-23,1.052083261723148791e-23,8.504987500600458325e-24,7.105101691615105807e-24,6.080144929037937339e-24,5.299521913338703340e-24,4.686552821540815593e-24,4.193363501794724972e-24,3.788578063800662798e-24,3.450807827546823545e-24,3.164989369177258302e-24,2.920218869767577439e-24,2.708416410306205899e-24,2.523472217225749508e-24,2.360683940227196079e-24,2.216375709575996246e-24,2.087634128342749426e-24,1.972121463510376232e-24,1.867940989876572226e-24,1.773538299099634696e-24,1.687627873982706479e-24,1.609137710916213225e-24,1.537167032544165483e-24,1.470953627413965382e-24,1.409848360288370350e-24,1.353295086414821383e-24,1.300814682571218589e-24,1.251992245841422208e-24,1.206466752614094981e-24,1.163922644923591171e-24,1.124082938918295021e-24,1.086703544555921926e-24,1.051568555982787123e-24,1.018486325021874132e-24,9.872861704144531434e-25,9.578156062476986166e-25,9.299379967483202029e-25,9.035305630716550679e-25,8.784826821467904717e-25,8.546944289992225554e-25,8.320753229712973301e-25,8.105432454298943682e-25,7.900235022940523561e-25,7.704480093404194000e-25,7.517545819878949711e-25,7.338863143072459501e-25,7.167910344887123201e-25,7.004208260415531331e-25,6.847316056812457876e-25,6.696827502514020319e-25,6.552367661830192278e-25,6.413589959569389293e-25,6.280173568412099934e-25,6.151821078514851431e-25,6.028256414522497216e-25,5.909222969979979150e-25,5.794481933213237200e-25,5.683810782215758703e-25,5.577001929032042577e-25,5.473861496654664744e-25,5.374208213616007310e-25,5.277872413315010832e-25,5.184695126720899009e-25,5.094527258478478266e-25,5.007228837636143091e-25,4.922668335255450799e-25,4.840722042063227662e-25,4.761273500092788855e-25,4.684212982946728072e-25,4.609437019913465310e-25,4.536847959695351650e-25,4.466353569967475610e-25,4.397866669392213824e-25,4.331304789072063274e-25,4.266589860738890491e-25,4.203647929256766122e-25,4.142408887262596240e-25,4.082806229987891836e-25,4.024776828499728478e-25,3.968260719772086027e-25,3.913200912153100713e-25,3.859543204931443038e-25,3.807236020828038045e-25,3.756230250349441476e-25,3.706479107037809340e-25,3.657937992740808873e-25,3.610564372104404908e-25,3.564317655562792574e-25,3.519159090164202422e-25,3.475051657629284898e-25,3.431959979091135577e-25,3.389850226013374776e-25,3.348690036825464346e-25,3.308448438853241269e-25,3.269095775157728835e-25,3.230603635927273396e-25,3.192944794096907125e-25,3.156093144895257803e-25,3.120023649043298029e-25,3.084712279351007791e-25,3.050135970478027477e-25,3.016272571642500305e-25,2.983100802078947888e-25,2.950600209061179160e-25,2.918751128320180429e-25,2.887534646699621820e-25,2.856932566903315724e-25,2.826927374199665323e-25,2.797502204957967243e-25,2.768640816900477695e-25,2.740327560962464891e-25,2.712547354660112610e-25,2.685285656873167935e-25,2.658528443955770892e-25,2.632262187094822450e-25,2.606473830840839274e-25,2.581150772741296814e-25,2.556280844011237798e-25,2.531852291180218780e-25,2.507853758658782550e-25,2.484274272171322236e-25,2.461103223005708252e-25,2.438330353033256662e-25,2.415945740455587877e-25,2.393939786237708198e-25,2.372303201189218537e-25,2.351026993657939618e-25,2.330102457802472742e-25,2.309521162412284698e-25,2.289274940245833031e-25,2.269355877859031335e-25,2.249756305898070628e-25,2.230468789832102903e-25,2.211486121102823400e-25,2.192801308669292647e-25,2.174407570927645227e-25,2.156298327986507277e-25,2.138467194280036617e-25,2.120907971501582645e-25,2.103614641841880080e-25,2.086581361516648495e-25,2.069802454569292430e-25,2.053272406935215804e-25,2.036985860754981596e-25,2.020937608924306544e-25,2.005122589869474565e-25,1.989535882537424376e-25,1.974172701590320316e-25,1.959028392794976295e-25,1.944098428598000714e-25,1.929378403878035831e-25,1.914864031866897503e-25,1.900551140231873390e-25,1.886435667311806106e-25,1.872513658500013766e-25,1.858781262767418765e-25,1.845234729319603469e-25,1.831870404381849244e-25,1.818684728106494155e-25,1.805674231597219756e-25,1.792835534045185941e-25,1.780165339972138531e-25,1.767660436575878541e-25,1.755317691173705926e-25,1.743134048739656511e-25,1.731106529531564154e-25,1.719232226804147501e-25,1.707508304604534721e-25,1.695931995646788802e-25,1.684500599262148458e-25,1.673211479421890256e-25,1.662062062829823628e-25,1.651049837081586100e-25,1.640172348888041769e-25,1.629427202360196705e-25,1.618812057353180417e-25,1.608324627866919437e-25,1.597962680501290704e-25,1.587724032963586519e-25,1.577606552626248404e-25,1.567608155132926185e-25,1.557726803050968182e-25,1.547960504568576963e-25,1.538307312234903715e-25,1.528765321741452044e-25,1.519332670743226124e-25,1.510007537718121895e-25,1.500788140863124090e-25,1.491672737025947174e-25,1.482659620670794322e-25,1.473747122876970766e-25,1.464933610369164095e-25,1.456217484578209806e-25,1.447597180731252932e-25,1.439071166970228074e-25,1.430637943497649693e-25,1.422296041748728659e-25,1.414044023588873278e-25,1.405880480535686060e-25,1.397804033004578739e-25,1.389813329577181786e-25,1.381907046291759534e-25,1.374083885954849417e-25,1.366342577473403241e-25,1.358681875206723149e-25,1.351100558337507856e-25,1.343597430261360806e-25,1.336171317994135996e-25,1.328821071596515355e-25,1.321545563615237962e-25,1.314343688540422750e-25,1.307214362278456401e-25,1.300156521639916560e-25,1.293169123842047516e-25,1.286251146025302343e-25,1.279401584783489537e-25,1.272619455707091165e-25,1.265903792939314468e-25,1.259253648744472834e-25,1.252668093088297117e-25,1.246146213229795051e-25,1.239687113324297825e-25,1.233289914037326716e-25,1.226953752168952396e-25,1.220677780288303657e-25,1.214461166377922288e-25,1.208303093487641974e-25,1.202202759397710901e-25,1.196159376290859602e-25,1.190172170433049081e-25,1.184240381862626720e-25,1.178363264087637632e-25,1.172540083791041669e-25,1.166770120543598239e-25,1.161052666524187043e-25,1.155387026247343867e-25,1.149772516297794010e-25,1.144208465071775105e-25,1.138694212524950295e-25,1.133229109926719119e-25,1.127812519620728678e-25,1.122443814791418160e-25,1.117122379236408233e-25,1.111847607144575755e-25,1.106618902879639515e-25,1.101435680769108725e-25,1.096297364898432143e-25,1.091203388910205962e-25,1.086153195808290534e-25,1.081146237766704373e-25,1.076181975943149197e-25,1.071259880297051211e-25,1.066379429411979261e-25,1.061540110322321645e-25,1.056741418344109736e-25,1.051982856909861035e-25,1.047263937407346109e-25,1.042584179022155465e-25,1.037943108583978174e-25,1.033340260416478733e-25,1.028775176190681579e-25,1.024247404781766263e-25,1.019756502129180403e-25,1.015302031099984452e-25,1.010883561355337465e-25,1.006500669220043972e-25,1.002152937555080913e-25,9.978399556330206104e-26,9.935613190162800842e-26,9.893166294381210795e-26,9.851054946863211233e-26,9.809275284894606325e-26,9.767823504057441068e-26,9.726695857142973222e-26,9.685888653088771573e-26,9.645398255939250612e-26,9.605221083829151466e-26,9.565353607989281454e-26,9.525792351773993402e-26,9.486533889709885846e-26,9.447574846565095047e-26,9.408911896438781633e-26,9.370541761870187388e-26,9.332461212966868432e-26,9.294667066551583644e-26,9.257156185327355028e-26,9.219925477060312026e-26,9.182971893779825007e-26,9.146292430995538788e-26,9.109884126930869957e-26,9.073744061772580010e-26,9.037869356936045459e-26,9.002257174345788712e-26,8.966904715731011423e-26,8.931809221935636706e-26,8.896967972242604218e-26,8.862378283712048473e-26,8.828037510533053883e-26,8.793943043388604270e-26,8.760092308833465104e-26,8.726482768684704610e-26,8.693111919424509343e-26,8.659977291615047439e-26,8.627076449325062702e-26,8.594406989567968784e-26,8.561966541751138123e-26,8.529752767136156030e-26,8.497763358309751803e-26,8.465996038665212868e-26,8.434448561893994947e-26,8.403118711487307867e-26,8.372004300247494464e-26,8.341103169808880036e-26,8.310413190167991302e-26,8.279932259222875119e-26,8.249658302321296537e-26,8.219589271817653190e-26,8.189723146638421216e-26,8.160057931855888165e-26,8.130591658270036323e-26,8.101322381998390459e-26,8.072248184073629121e-26,8.043367170048815982e-26,8.014677469610079039e-26,7.986177236196549415e-26,7.957864646627450699e-26,7.929737900736119570e-26,7.901795221010889979e-26,7.874034852242594072e-26,7.846455061178632806e-26,7.819054136183400419e-26,7.791830386904978981e-26,7.764782143947937704e-26,7.737907758552123370e-26,7.711205602277306422e-26,7.684674066693564475e-26,7.658311563077275830e-26,7.632116522112615080e-26,7.606087393598427984e-26,7.580222646160375400e-26,7.554520766968226891e-26,7.528980261458221359e-26,7.503599653060371870e-26,7.478377482930596436e-26,7.453312309687629982e-26,7.428402709154545304e-26,7.403647274104843993e-26,7.379044614013036972e-26,7.354593354809526369e-26,7.330292138639827768e-26,7.306139623627966391e-26,7.282134483643972574e-26,7.258275408075408831e-26,7.234561101602865355e-26,7.210990283979277027e-26,7.187561689813077996e-26,7.164274068355022796e-26,7.141126183288696952e-26,7.118116812524560951e-26,7.095244747997493162e-26,7.072508795467790339e-26,7.049907774325483408e-26,7.027440517398014416e-26,7.005105870761068041e-26,6.982902693552632260e-26,6.960829857790140103e-26,6.938886248190654601e-26,6.917070761994060203e-26,6.895382308789171117e-26,6.873819810342709505e-26,6.852382200431120258e-26,6.831068424675127047e-26,6.809877440377030823e-26,6.788808216360640544e-26,6.767859732813837292e-26,6.747030981133678779e-26,6.726320963774032787e-26,6.705728694095669492e-26,6.685253196218780543e-26,6.664893504877856023e-26,6.644648665278910096e-26,6.624517732958978441e-26,6.604499773647871387e-26,6.584593863132118484e-26,6.564799087121086118e-26,6.545114541115209650e-26,6.525539330276309066e-26,6.506072569299949119e-26,6.486713382289815254e-26,6.467460902634049080e-26,6.448314272883520420e-26,6.429272644632014128e-26,6.410335178398257067e-26,6.391501043509804745e-26,6.372769417988694652e-26,6.354139488438907589e-26,6.335610449935521087e-26,6.317181505915598494e-26,6.298851868070728828e-26,6.280620756241241463e-26,6.262487398311986617e-26,6.244451030109757401e-26,6.226510895302227148e-26,6.208666245298441063e-26,6.190916339150801346e-26,6.173260443458530867e-26,6.155697832272599318e-26,6.138227787002052158e-26,6.120849596321769891e-26,6.103562556081579622e-26,6.086365969216739560e-26,6.069259145659736758e-26,6.052241402253402701e-26,6.035312062665315735e-26,6.018470457303453609e-26,6.001715923233097273e-26,5.985047804094951497e-26,5.968465450024473129e-26,5.951968217572348442e-26,5.935555469626171230e-26,5.919226575333241301e-26,5.902980910024458104e-26,5.886817855139361151e-26,5.870736798152220814e-26,5.854737132499204738e-26,5.838818257506590032e-26,5.822979578320002878e-26,5.807220505834674055e-26,5.791540456626690893e-26,5.775938852885211194e-26,5.760415122345674721e-26,5.744968698223922708e-26,5.729599019151272461e-26,5.714305529110506868e-26,5.699087677372757012e-26,5.683944918435267550e-26,5.668876711960055194e-26,5.653882522713401745e-26,5.638961820506195461e-26,5.624114080135121901e-26,5.609338781324643402e-26,5.594635408669803940e-26,5.580003451579811133e-26,5.565442404222405746e-26,5.550951765468994573e-26,5.536531038840528333e-26,5.522179732454136067e-26,5.507897358970473548e-26,5.493683435541800644e-26,5.479537483760770397e-26,5.465459029609885064e-26,5.451447603411678806e-26,5.437502739779534035e-26,5.423623977569195722e-26,5.409810859830912470e-26,5.396062933762230780e-26,5.382379750661429854e-26,5.368760865881553347e-26,5.355205838785091986e-26,5.341714232699241319e-26,5.328285614871755244e-26,5.314919556427410246e-26,5.301615632325001127e-26,5.288373421314957777e-26,5.275192505897479668e-26,5.262072472281233988e-26,5.249012910342601345e-26,5.236013413585441483e-26,5.223073579101404282e-26,5.210193007530737808e-26,5.197371303023615243e-26,5.184608073201972637e-26,5.171902929121819628e-26,5.159255485236049503e-26,5.146665359357744035e-26,5.134132172623926011e-26,5.121655549459781270e-26,5.109235117543346231e-26,5.096870507770663214e-26,5.084561354221338684e-26,5.072307294124584777e-26,5.060107967825655725e-26,5.047963018752742309e-26,5.035872093384260626e-26,5.023834841216565026e-26,5.011850914732067992e-26,4.999919969367762952e-26,4.988041663484129929e-26,4.976215658334447556e-26,4.964441618034489091e-26,4.952719209532565100e-26,4.941048102579992033e-26,4.929427969701874760e-26,4.917858486168294334e-26,4.906339329965824060e-26,4.894870181769406601e-26,4.883450724914585217e-26,4.872080645370066761e-26,4.860759631710625621e-26,4.849487375090339982e-26,4.838263569216150666e-26,4.827087910321756892e-26,4.815960097141811078e-26,4.804879830886435635e-26,4.793846815216064061e-26,4.782860756216554096e-26,4.771921362374633778e-26,4.761028344553623010e-26,4.750181415969461049e-26,4.739380292167011232e-26,4.728624690996658986e-26,4.717914332591181345e-26,4.707248939342897127e-26,4.696628235881093769e-26,4.686051949049717042e-26,4.675519807885327088e-26,4.665031543595318483e-26,4.654586889536388832e-26,4.644185581193279425e-26,4.633827356157745486e-26,4.623511954107793307e-26,4.613239116787146413e-26,4.603008587984959099e-26,4.592820113515766441e-26,4.582673441199670794e-26,4.572568320842754424e-26,4.562504504217719439e-26,4.552481745044763048e-26,4.542499798972662316e-26,4.532558423560078183e-26,4.522657378257091359e-26,4.512796424386923619e-26,4.502975325127900737e-26,4.493193845495591630e-26,4.483451752325179961e-26,4.473748814254014246e-26,4.464084801704379516e-26,4.454459486866437149e-26,4.444872643681390853e-26,4.435324047824820245e-26,4.425813476690209577e-26,4.416340709372670472e-26,4.406905526652835700e-26,4.397507710980945232e-26,4.388147046461106211e-26,4.378823318835729707e-26,4.369536315470146547e-26,4.360285825337383860e-26,4.351071639003129311e-26,4.341893548610846865e-26,4.332751347867062441e-26,4.323644832026826927e-26,4.314573797879311786e-26,4.305538043733591771e-26,4.296537369404573430e-26,4.287571576199078587e-26,4.278640466902074756e-26,4.269743845763073729e-26,4.260881518482663902e-26,4.252053292199198146e-26,4.243258975475620005e-26,4.234498378286448308e-26,4.225771312004880024e-26,4.217077589390060141e-26,4.208417024574466910e-26,4.199789433051447474e-26,4.191194631662890673e-26,4.182632438587008909e-26,4.174102673326289324e-26,4.165605156695543709e-26,4.157139710810098458e-26,4.148706159074113094e-26,4.140304326169019328e-26,4.131934038042088112e-26,4.123595121895114933e-26,4.115287406173221623e-26,4.107010720553791902e-26,4.098764895935508518e-26,4.090549764427512636e-26,4.082365159338683198e-26,4.074210915167014420e-26,4.066086867589126463e-26,4.057992853449870222e-26,4.049928710752042902e-26,4.041894278646220680e-26,4.033889397420686647e-26,4.025913908491476416e-26,4.017967654392510394e-26,4.010050478765846021e-26,4.002162226352024710e-26,3.994302742980515217e-26,3.986471875560257454e-26,3.978669472070310191e-26,3.970895381550594039e-26,3.963149454092715937e-26,3.955431540830910725e-26,3.947741493933056766e-26,3.940079166591794876e-26,3.932444413015731637e-26,3.924837088420742567e-26,3.917257049021343612e-26,3.909704152022178560e-26,3.902178255609570178e-26,3.894679218943165483e-26,3.887206902147672261e-26,3.879761166304663329e-26,3.872341873444480660e-26,3.864948886538210107e-26,3.857582069489741079e-26,3.850241287127906571e-26,3.842926405198697805e-26,3.835637290357566700e-26,3.828373810161789745e-26,3.821135833062924864e-26,3.813923228399333711e-26,3.806735866388778003e-26,3.799573618121096794e-26,3.792436355550948020e-26,3.785323951490626395e-26,3.778236279602954764e-26,3.771173214394240326e-26,3.764134631207302020e-26,3.757120406214567941e-26,3.750130416411242780e-26,3.743164539608533806e-26,3.736222654426957208e-26,3.729304640289692074e-26,3.722410377416017599e-26,3.715539746814801369e-26,3.708692630278053665e-26,3.701868910374554071e-26,3.695068470443520574e-26,3.688291194588364165e-26,3.681536967670479049e-26,3.674805675303114338e-26,3.668097203845293401e-26,3.661411440395792318e-26,3.654748272787178042e-26,3.648107589579903369e-26,3.641489280056463910e-26,3.634893234215597531e-26,3.628319342766557257e-26,3.621767497123421497e-26,3.615237589399471981e-26,3.608729512401614186e-26,3.602243159624859744e-26,3.595778425246859930e-26,3.589335204122480485e-26,3.582913391778444158e-26,3.576512884408013436e-26,3.570133578865717459e-26,3.563775372662153562e-26,3.557438163958800862e-26,3.551121851562919371e-26,3.544826334922467478e-26,3.538551514121087151e-26,3.532297289873125885e-26,3.526063563518703411e-26,3.519850237018838101e-26,3.513657212950599776e-26,3.507484394502316470e-26,3.501331685468838008e-26,3.495198990246814520e-26,3.489086213830049560e-26,3.482993261804871027e-26,3.476920040345565791e-26,3.470866456209838425e-26,3.464832416734321029e-26,3.458817829830127815e-26,3.452822603978436094e-26,3.446846648226128116e-26,3.440889872181452983e-26,3.434952186009736789e-26,3.429033500429139241e-26,3.423133726706430953e-26,3.417252776652830998e-26,3.411390562619858817e-26,3.405546997495242946e-26,3.399721994698860163e-26,3.393915468178705062e-26,3.388127332406903815e-26,3.382357502375763526e-26,3.376605893593852575e-26,3.370872422082119997e-26,3.365157004370045277e-26,3.359459557491824880e-26,3.353779998982603555e-26,3.348118246874714244e-26,3.342474219693977108e-26,3.336847836456016357e-26,3.331239016662613800e-26,3.325647680298100861e-26,3.320073747825765514e-26,3.314517140184316620e-26,3.308977778784353420e-26,3.303455585504881532e-26,3.297950482689862800e-26,3.292462393144774913e-26,3.286991240133231282e-26,3.281536947373600917e-26,3.276099439035677099e-26,3.270678639737373023e-26,3.265274474541432936e-26,3.259886868952192644e-26,3.254515748912350343e-26,3.249161040799773043e-26,3.243822671424335702e-26,3.238500568024771844e-26,3.233194658265578704e-26,3.227904870233909740e-26,3.222631132436537179e-26,3.217373373796809390e-26,3.212131523651646140e-26,3.206905511748562552e-26,3.201695268242710855e-26,3.196500723693954846e-26,3.191321809063962150e-26,3.186158455713329199e-26,3.181010595398724566e-26,3.175878160270061015e-26,3.170761082867681308e-26,3.165659296119591668e-26,3.160572733338688343e-26,3.155501328220031240e-26,3.150445014838129041e-26,3.145403727644246124e-26,3.140377401463749089e-26,3.135365971493446981e-26,3.130369373298982005e-26,3.125387542812223698e-26,3.120420416328690072e-26,3.115467930505000330e-26,3.110530022356330444e-26,3.105606629253906049e-26,3.100697688922507389e-26,3.095803139437996641e-26,3.090922919224871078e-26,3.086056967053827703e-26,3.081205222039358884e-26,3.076367623637352002e-26,3.071544111642730425e-26,3.066734626187095635e-26,3.061939107736397475e-26,3.057157497088619894e-26,3.052389735371491946e-26,3.047635764040208552e-26,3.042895524875180524e-26,3.038168959979791490e-26,3.033456011778184079e-26,3.028756623013055299e-26,3.024070736743474292e-26,3.019398296342723058e-26,3.014739245496142904e-26,3.010093528199007887e-26,3.005461088754410295e-26,3.000841871771166804e-26,2.996235822161744137e-26,2.991642885140189325e-26,2.987063006220093258e-26,2.982496131212555372e-26,2.977942206224181072e-26,2.973401177655077413e-26,2.968872992196873478e-26,2.964357596830767720e-26,2.959854938825567854e-26,2.955364965735764601e-26,2.950887625399614628e-26,2.946422865937237253e-26,2.941970635748730673e-26,2.937530883512297943e-26,2.933103558182394770e-26,2.928688608987884767e-26,2.924285985430212500e-26,2.919895637281592037e-26,2.915517514583213281e-26,2.911151567643448307e-26,2.906797747036090998e-26,2.902456003598596090e-26,2.898126288430341767e-26,2.893808552890895113e-26,2.889502748598304548e-26,2.885208827427394556e-26,2.880926741508077061e-26,2.876656443223683467e-26,2.872397885209292673e-26,2.868151020350094110e-26,2.863915801779746177e-26,2.859692182878747887e-26,2.855480117272843223e-26,2.851279558831410002e-26,2.847090461665881445e-26,2.842912780128171782e-26,2.838746468809114467e-26,2.834591482536914754e-26,2.830447776375612025e-26,2.826315305623560486e-26,2.822194025811902402e-26,2.818083892703080938e-26,2.813984862289344386e-26,2.809896890791268189e-26,2.805819934656284422e-26,2.801753950557232519e-26,2.797698895390911135e-26,2.793654726276642074e-26,2.789621400554853724e-26,2.785598875785659330e-26,2.781587109747467404e-26,2.777586060435582389e-26,2.773595686060831138e-26,2.769615945048184236e-26,2.765646796035408889e-26,2.761688197871712625e-26,2.757740109616402500e-26,2.753802490537564388e-26,2.749875300110738251e-26,2.745958498017610634e-26,2.742052044144718636e-26,2.738155898582157322e-26,2.734270021622303218e-26,2.730394373758542379e-26,2.726528915684011102e-26,2.722673608290346961e-26,2.718828412666442140e-26,2.714993290097216855e-26,2.711168202062393351e-26,2.707353110235285393e-26,2.703547976481583173e-26,2.699752762858172642e-26,2.695967431611933621e-26,2.692191945178573483e-26,2.688426266181448795e-26,2.684670357430409908e-26,2.680924181920643260e-26,2.677187702831534332e-26,2.673460883525524302e-26,2.669743687546990223e-26,2.666036078621120612e-26,2.662338020652805390e-26,2.658649477725539020e-26,2.654970414100316759e-26,2.651300794214557890e-26,2.647640582681017467e-26,2.643989744286723322e-26,2.640348243991911347e-26,2.636716046928964219e-26,2.633093118401373659e-26,2.629479423882694082e-26,2.625874929015510596e-26,2.622279599610416757e-26,2.618693401644994046e-26,2.615116301262805701e-26,2.611548264772386520e-26,2.607989258646256784e-26,2.604439249519926409e-26,2.600898204190915756e-26,2.597366089617784469e-26,2.593842872919155719e-26,2.590328521372766287e-26,2.586823002414506303e-26,2.583326283637472485e-26,2.579838332791032272e-26,2.576359117779886246e-26,2.572888606663143175e-26,2.569426767653400221e-26,2.565973569115831474e-26,2.562528979567274478e-26,2.559092967675337701e-26,2.555665502257497393e-26,2.552246552280221130e-26,2.548836086858073853e-26,2.545434075252850022e-26,2.542040486872705198e-26,2.538655291271286474e-26,2.535278458146880701e-26,2.531909957341561568e-26,2.528549758840346721e-26,2.525197832770354026e-26,2.521854149399971608e-26,2.518518679138031615e-26,2.515191392532982836e-26,2.511872260272083992e-26,2.508561253180583519e-26,2.505258342220920323e-26,2.501963498491926524e-26,2.498676693228027058e-26,2.495397897798461081e-26,2.492127083706489892e-26,2.488864222588625509e-26,2.485609286213860116e-26,2.482362246482892062e-26,2.479123075427376251e-26,2.475891745209157317e-26,2.472668228119524897e-26,2.469452496578466317e-26,2.466244523133926459e-26,2.463044280461075941e-26,2.459851741361572421e-26,2.456666878762842843e-26,2.453489665717361092e-26,2.450320075401931968e-26,2.447158081116980030e-26,2.444003656285844188e-26,2.440856774454080039e-26,2.437717409288757613e-26,2.434585534577776336e-26,2.431461124229174257e-26,2.428344152270446456e-26,2.425234592847868330e-26,2.422132420225825195e-26,2.419037608786137294e-26,2.415950133027405184e-26,2.412869967564340769e-26,2.409797087127119002e-26,2.406731466560726999e-26,2.403673080824313727e-26,2.400621904990552615e-26,2.397577914245001853e-26,2.394541083885472170e-26,2.391511389321395461e-26,2.388488806073204037e-26,2.385473309771707579e-26,2.382464876157475830e-26,2.379463481080228179e-26,2.376469100498225248e-26,2.373481710477662778e-26,2.370501287192073265e-26,2.367527806921729888e-26,2.364561246053049293e-26,2.361601581078013030e-26,2.358648788593573203e-26,2.355702845301077923e-26,2.352763728005690741e-26,2.349831413615822125e-26,2.346905879142553478e-26,2.343987101699078666e-26,2.341075058500138368e-26,2.338169726861463037e-26,2.335271084199218154e-26,2.332379108029452069e-26,2.329493775967551876e-26,2.326615065727697563e-26,2.323742955122322196e-26,2.320877422061576399e-26,2.318018444552792839e-26,2.315166000699959611e-26,2.312320068703192178e-26,2.309480626858211634e-26,2.306647653555823537e-26,2.303821127281404491e-26,2.301001026614388440e-26,2.298187330227756411e-26,2.295380016887529403e-26,2.292579065452270762e-26,2.289784454872580791e-26,2.286996164190603426e-26,2.284214172539533192e-26,2.281438459143122449e-26,2.278669003315198108e-26,2.275905784459177198e-26,2.273148782067582720e-26,2.270397975721571557e-26,2.267653345090456069e-26,2.264914869931233145e-26,2.262182530088118430e-26,2.259456305492075951e-26,2.256736176160360664e-26,2.254022122196056119e-26,2.251314123787617289e-26,2.248612161208419720e-26,2.245916214816305803e-26,2.243226265053137075e-26,2.240542292444351976e-26,2.237864277598517577e-26,2.235192201206897090e-26,2.232526044043007626e-26,2.229865786962189711e-26,2.227211410901171648e-26,2.224562896877645346e-26,2.221920225989838715e-26,2.219283379416092070e-26,2.216652338414437704e-26,2.214027084322181743e-26,2.211407598555488018e-26,2.208793862608968250e-26,2.206185858055268218e-26,2.203583566544662817e-26,2.200986969804649116e-26,2.198396049639545726e-26,2.195810787930089868e-26,2.193231166633043631e-26,2.190657167780794202e-26,2.188088773480965856e-26,2.185525965916025357e-26,2.182968727342900547e-26,2.180417040092585459e-26,2.177870886569765224e-26,1.227510435492377284e-19
